study_id,volume_id,reconstruction
train_14209_a,train_14209_a_1,1
train_13822_a,train_13822_a_1,1
train_8710_a,train_8710_a_1,1
train_7902_a,train_7902_a_1,1
train_10309_a,train_10309_a_1,1
train_18237_a,train_18237_a_1,1
train_19326_a,train_19326_a_1,1
train_4500_a,train_4500_a_1,1
train_2637_a,train_2637_a_1,1
train_11968_a,train_11968_a_1,1
train_15432_a,train_15432_a_1,1
train_16015_a,train_16015_a_1,1
train_4466_a,train_4466_a_1,1
train_9679_a,train_9679_a_1,1
train_10422_a,train_10422_a_1,1
train_19472_a,train_19472_a_1,1
train_6931_a,train_6931_a_1,1
train_8711_a,train_8711_a_1,1
train_3946_a,train_3946_a_1,1
train_12575_a,train_12575_a_1,1
train_6014_a,train_6014_a_1,1
train_3482_a,train_3482_a_1,1
train_17781_a,train_17781_a_1,1
train_11787_a,train_11787_a_1,1
train_9360_a,train_9360_a_1,1
train_6019_a,train_6019_a_1,1
train_603_a,train_603_a_1,1
train_4289_a,train_4289_a_1,1
train_17916_a,train_17916_a_1,1
train_17789_a,train_17789_a_1,1
train_15239_a,train_15239_a_1,1
train_17815_a,train_17815_a_1,1
train_13382_a,train_13382_a_1,1
train_13547_a,train_13547_a_1,1
train_7141_a,train_7141_a_1,1
train_13737_a,train_13737_a_1,1
train_13963_a,train_13963_a_1,1
train_4366_a,train_4366_a_1,1
train_11334_a,train_11334_a_1,1
train_13846_a,train_13846_a_1,1
train_7977_a,train_7977_a_1,1
train_13869_a,train_13869_a_1,1
train_2618_a,train_2618_a_1,1
train_1012_a,train_1012_a_1,1
train_16014_a,train_16014_a_1,1
train_2744_a,train_2744_a_1,1
train_9340_a,train_9340_a_1,1
train_5951_a,train_5951_a_1,1
train_543_a,train_543_a_1,1
train_11184_a,train_11184_a_1,1
train_18895_a,train_18895_a_1,1
train_13984_a,train_13984_a_1,1
train_15900_a,train_15900_a_1,1
train_9948_a,train_9948_a_1,1
train_9686_a,train_9686_a_1,1
train_17936_a,train_17936_a_1,1
train_11447_a,train_11447_a_1,1
train_6742_a,train_6742_a_1,1
train_18896_a,train_18896_a_1,1
train_16290_a,train_16290_a_1,1
train_15960_a,train_15960_a_1,1
train_19553_a,train_19553_a_1,1
train_4961_a,train_4961_a_1,1
train_2807_a,train_2807_a_1,1
train_14_a,train_14_a_1,1
train_16608_a,train_16608_a_1,1
train_15683_a,train_15683_a_1,1
train_18786_a,train_18786_a_1,1
train_13467_a,train_13467_a_1,1
train_17303_a,train_17303_a_1,1
train_14653_a,train_14653_a_1,1
train_16895_a,train_16895_a_1,1
train_9033_a,train_9033_a_1,1
train_11534_a,train_11534_a_1,1
train_685_a,train_685_a_1,1
train_9005_a,train_9005_a_1,1
train_12057_a,train_12057_a_1,1
train_13884_a,train_13884_a_1,1
train_15714_a,train_15714_a_1,1
train_4757_a,train_4757_a_1,1
train_9491_a,train_9491_a_1,1
train_15098_a,train_15098_a_1,1
train_13785_a,train_13785_a_1,1
train_12900_a,train_12900_a_1,1
train_13856_a,train_13856_a_1,1
train_1792_a,train_1792_a_1,1
train_14660_a,train_14660_a_1,1
train_6251_a,train_6251_a_1,1
train_10169_a,train_10169_a_1,1
train_10460_a,train_10460_a_1,1
train_1443_a,train_1443_a_1,1
train_3098_a,train_3098_a_1,1
train_5307_a,train_5307_a_1,1
train_17775_a,train_17775_a_1,1
train_5527_a,train_5527_a_1,1
train_2507_a,train_2507_a_1,1
train_3928_a,train_3928_a_1,1
train_10205_a,train_10205_a_1,1
train_15083_a,train_15083_a_1,1
train_5908_a,train_5908_a_1,1
train_14908_a,train_14908_a_1,1
train_981_a,train_981_a_1,1
train_3486_a,train_3486_a_1,1
train_17854_a,train_17854_a_1,1
train_221_a,train_221_a_1,1
train_19106_a,train_19106_a_1,1
train_10879_a,train_10879_a_1,1
train_4201_a,train_4201_a_1,1
train_14131_a,train_14131_a_1,1
train_6839_a,train_6839_a_1,1
train_15588_a,train_15588_a_1,1
train_12112_a,train_12112_a_1,1
train_6173_a,train_6173_a_1,1
train_17870_a,train_17870_a_1,1
train_1990_a,train_1990_a_1,1
train_7803_a,train_7803_a_1,1
train_14652_a,train_14652_a_1,1
train_14583_a,train_14583_a_1,1
train_8892_a,train_8892_a_1,1
train_6950_a,train_6950_a_1,1
train_4038_a,train_4038_a_1,1
train_9519_a,train_9519_a_1,1
train_18839_a,train_18839_a_1,1
train_18622_a,train_18622_a_1,1
train_14052_a,train_14052_a_1,1
train_14951_a,train_14951_a_1,1
train_17672_a,train_17672_a_1,1
train_9022_a,train_9022_a_1,1
train_17564_a,train_17564_a_1,1
train_13496_a,train_13496_a_1,1
train_5844_a,train_5844_a_1,1
train_6538_a,train_6538_a_1,1
train_13592_a,train_13592_a_1,1
train_15522_a,train_15522_a_1,1
train_2636_a,train_2636_a_1,1
train_8443_a,train_8443_a_1,1
train_14850_a,train_14850_a_1,1
train_7052_a,train_7052_a_1,1
train_9470_a,train_9470_a_1,1
train_9876_a,train_9876_a_1,1
train_2135_a,train_2135_a_1,1
train_6906_a,train_6906_a_1,1
train_1890_a,train_1890_a_1,1
train_12973_a,train_12973_a_1,1
train_11763_a,train_11763_a_1,1
train_10894_a,train_10894_a_1,1
train_8671_a,train_8671_a_1,1
train_18799_a,train_18799_a_1,1
train_17743_a,train_17743_a_1,1
train_19199_a,train_19199_a_1,1
train_9681_a,train_9681_a_1,1
train_4595_a,train_4595_a_1,1
train_2299_a,train_2299_a_1,1
train_5059_a,train_5059_a_1,1
train_11366_a,train_11366_a_1,1
train_17716_a,train_17716_a_1,1
train_8406_a,train_8406_a_1,1
train_17399_a,train_17399_a_1,1
train_7515_a,train_7515_a_1,1
train_6529_a,train_6529_a_1,1
train_7948_a,train_7948_a_1,1
train_3812_a,train_3812_a_1,1
train_13537_a,train_13537_a_1,1
train_7285_a,train_7285_a_1,1
train_9923_a,train_9923_a_1,1
train_6521_a,train_6521_a_1,1
train_4775_a,train_4775_a_1,1
train_4191_a,train_4191_a_1,1
train_3125_a,train_3125_a_1,1
train_11618_a,train_11618_a_1,1
train_6703_a,train_6703_a_1,1
train_6133_a,train_6133_a_1,1
train_19683_a,train_19683_a_1,1
train_10963_a,train_10963_a_1,1
train_13706_a,train_13706_a_1,1
train_19765_a,train_19765_a_1,1
train_7554_a,train_7554_a_1,1
train_3798_a,train_3798_a_1,1
train_5977_a,train_5977_a_1,1
train_8665_a,train_8665_a_1,1
train_1124_a,train_1124_a_1,1
train_3139_a,train_3139_a_1,1
train_15151_a,train_15151_a_1,1
train_16674_a,train_16674_a_1,1
train_2269_a,train_2269_a_1,1
train_18461_a,train_18461_a_1,1
train_18642_a,train_18642_a_1,1
train_9221_a,train_9221_a_1,1
train_1122_a,train_1122_a_1,1
train_1421_a,train_1421_a_1,1
train_4147_a,train_4147_a_1,1
train_15673_a,train_15673_a_1,1
train_6093_a,train_6093_a_1,1
train_4625_a,train_4625_a_1,1
train_12515_a,train_12515_a_1,1
train_17997_a,train_17997_a_1,1
train_15023_a,train_15023_a_1,1
train_19182_a,train_19182_a_1,1
train_3599_a,train_3599_a_1,1
train_16308_a,train_16308_a_1,1
train_6866_a,train_6866_a_1,1
train_12592_a,train_12592_a_1,1
train_11121_a,train_11121_a_1,1
train_16270_a,train_16270_a_1,1
train_1706_a,train_1706_a_1,1
train_4219_a,train_4219_a_1,1
train_15120_a,train_15120_a_1,1
train_13267_a,train_13267_a_1,1
train_5791_a,train_5791_a_1,1
train_5404_a,train_5404_a_1,1
train_1555_a,train_1555_a_1,1
train_10743_a,train_10743_a_1,1
train_10921_a,train_10921_a_1,1
train_2326_a,train_2326_a_1,1
train_1026_a,train_1026_a_1,1
train_9168_a,train_9168_a_1,1
train_13809_a,train_13809_a_1,1
train_3180_a,train_3180_a_1,1
train_1627_a,train_1627_a_1,1
train_3162_a,train_3162_a_1,1
train_4336_a,train_4336_a_1,1
train_7411_a,train_7411_a_1,1
train_9783_a,train_9783_a_1,1
train_8971_a,train_8971_a_1,1
train_15696_a,train_15696_a_1,1
train_2280_a,train_2280_a_1,1
train_14362_a,train_14362_a_1,1
train_19411_a,train_19411_a_1,1
train_12328_a,train_12328_a_1,1
train_19485_a,train_19485_a_1,1
train_13878_a,train_13878_a_1,1
train_18404_a,train_18404_a_1,1
train_13731_a,train_13731_a_1,1
train_11042_a,train_11042_a_1,1
train_7955_a,train_7955_a_1,1
train_7343_a,train_7343_a_1,1
train_2101_a,train_2101_a_1,1
train_6784_a,train_6784_a_1,1
train_4591_a,train_4591_a_1,1
train_16081_a,train_16081_a_1,1
train_13993_a,train_13993_a_1,1
train_9900_a,train_9900_a_1,1
train_12842_a,train_12842_a_1,1
train_14758_a,train_14758_a_1,1
train_733_a,train_733_a_1,1
train_3809_a,train_3809_a_1,1
train_7434_a,train_7434_a_1,1
train_18484_a,train_18484_a_1,1
train_71_a,train_71_a_1,1
train_16069_a,train_16069_a_1,1
train_1343_a,train_1343_a_1,1
train_3746_a,train_3746_a_1,1
train_6916_a,train_6916_a_1,1
train_2217_a,train_2217_a_1,1
train_6105_a,train_6105_a_1,1
train_2428_a,train_2428_a_1,1
train_4077_a,train_4077_a_1,1
train_14740_a,train_14740_a_1,1
train_4226_a,train_4226_a_1,1
train_10616_a,train_10616_a_1,1
train_19680_a,train_19680_a_1,1
train_12370_a,train_12370_a_1,1
train_9101_a,train_9101_a_1,1
train_16402_a,train_16402_a_1,1
train_17302_a,train_17302_a_1,1
train_15793_a,train_15793_a_1,1
train_13072_a,train_13072_a_1,1
train_15749_a,train_15749_a_1,1
train_11319_a,train_11319_a_1,1
train_6607_a,train_6607_a_1,1
train_9935_a,train_9935_a_1,1
train_3850_a,train_3850_a_1,1
train_18215_a,train_18215_a_1,1
train_13517_a,train_13517_a_1,1
train_11487_a,train_11487_a_1,1
train_3690_a,train_3690_a_1,1
train_15143_a,train_15143_a_1,1
train_6050_a,train_6050_a_1,1
train_15211_a,train_15211_a_1,1
train_17192_a,train_17192_a_1,1
train_13275_a,train_13275_a_1,1
train_5_a,train_5_a_1,1
train_8265_a,train_8265_a_1,1
train_127_a,train_127_a_1,1
train_502_a,train_502_a_1,1
train_8514_a,train_8514_a_1,1
train_10383_a,train_10383_a_1,1
train_3271_a,train_3271_a_1,1
train_5406_a,train_5406_a_1,1
train_11625_a,train_11625_a_1,1
train_3700_a,train_3700_a_1,1
train_2739_a,train_2739_a_1,1
train_3213_a,train_3213_a_1,1
train_82_a,train_82_a_1,1
train_9533_a,train_9533_a_1,1
train_2310_a,train_2310_a_1,1
train_10535_a,train_10535_a_1,1
train_6741_a,train_6741_a_1,1
train_16119_a,train_16119_a_1,1
train_14744_a,train_14744_a_1,1
train_15972_a,train_15972_a_1,1
train_1770_a,train_1770_a_1,1
train_16262_a,train_16262_a_1,1
train_16621_a,train_16621_a_1,1
train_5431_a,train_5431_a_1,1
train_137_a,train_137_a_1,1
train_11635_a,train_11635_a_1,1
train_15258_a,train_15258_a_1,1
train_828_a,train_828_a_1,1
train_5596_a,train_5596_a_1,1
train_18996_a,train_18996_a_1,1
train_15890_a,train_15890_a_1,1
train_5488_a,train_5488_a_1,1
train_11669_a,train_11669_a_1,1
train_13455_a,train_13455_a_1,1
train_7457_a,train_7457_a_1,1
train_5426_a,train_5426_a_1,1
train_16269_a,train_16269_a_1,1
train_9499_a,train_9499_a_1,1
train_18405_a,train_18405_a_1,1
train_9548_a,train_9548_a_1,1
train_11273_a,train_11273_a_1,1
train_11935_a,train_11935_a_1,1
train_15493_a,train_15493_a_1,1
train_4950_a,train_4950_a_1,1
train_55_a,train_55_a_1,1
train_17167_a,train_17167_a_1,1
train_7836_a,train_7836_a_1,1
train_3081_a,train_3081_a_1,1
train_1672_a,train_1672_a_1,1
train_7699_a,train_7699_a_1,1
train_1881_a,train_1881_a_1,1
train_17704_a,train_17704_a_1,1
train_18791_a,train_18791_a_1,1
train_16053_a,train_16053_a_1,1
train_1462_a,train_1462_a_1,1
train_12135_a,train_12135_a_1,1
train_6395_a,train_6395_a_1,1
train_4929_a,train_4929_a_1,1
train_3537_a,train_3537_a_1,1
train_2983_a,train_2983_a_1,1
train_4469_a,train_4469_a_1,1
train_14821_a,train_14821_a_1,1
train_12023_a,train_12023_a_1,1
train_15812_a,train_15812_a_1,1
train_1042_a,train_1042_a_1,1
train_4576_a,train_4576_a_1,1
train_13037_a,train_13037_a_1,1
train_7881_a,train_7881_a_1,1
train_3465_a,train_3465_a_1,1
train_1490_a,train_1490_a_1,1
train_17725_a,train_17725_a_1,1
train_113_a,train_113_a_1,1
train_7043_a,train_7043_a_1,1
train_8582_a,train_8582_a_1,1
train_729_a,train_729_a_1,1
train_8008_a,train_8008_a_1,1
train_12488_a,train_12488_a_1,1
train_15342_a,train_15342_a_1,1
train_12329_a,train_12329_a_1,1
train_14444_a,train_14444_a_1,1
train_3732_a,train_3732_a_1,1
train_4658_a,train_4658_a_1,1
train_15370_a,train_15370_a_1,1
train_9653_a,train_9653_a_1,1
train_1795_a,train_1795_a_1,1
train_2743_a,train_2743_a_1,1
train_18888_a,train_18888_a_1,1
train_16089_a,train_16089_a_1,1
train_6501_a,train_6501_a_1,1
train_1485_a,train_1485_a_1,1
train_6436_a,train_6436_a_1,1
train_12626_a,train_12626_a_1,1
train_7702_a,train_7702_a_1,1
train_3693_a,train_3693_a_1,1
train_1444_a,train_1444_a_1,1
train_10276_a,train_10276_a_1,1
train_3254_a,train_3254_a_1,1
train_11568_a,train_11568_a_1,1
train_17653_a,train_17653_a_1,1
train_4464_a,train_4464_a_1,1
train_14031_a,train_14031_a_1,1
train_6130_a,train_6130_a_1,1
train_6122_a,train_6122_a_1,1
train_13074_a,train_13074_a_1,1
train_8421_a,train_8421_a_1,1
train_19097_a,train_19097_a_1,1
train_5522_a,train_5522_a_1,1
train_7161_a,train_7161_a_1,1
train_19973_a,train_19973_a_1,1
train_19968_a,train_19968_a_1,1
train_8006_a,train_8006_a_1,1
train_1873_a,train_1873_a_1,1
train_11880_a,train_11880_a_1,1
train_17722_a,train_17722_a_1,1
train_14360_a,train_14360_a_1,1
train_17979_a,train_17979_a_1,1
train_5752_a,train_5752_a_1,1
train_1712_a,train_1712_a_1,1
train_4170_a,train_4170_a_1,1
train_8222_a,train_8222_a_1,1
train_15483_a,train_15483_a_1,1
train_9836_a,train_9836_a_1,1
train_17764_a,train_17764_a_1,1
train_7334_a,train_7334_a_1,1
train_18687_a,train_18687_a_1,1
train_17557_a,train_17557_a_1,1
train_14648_a,train_14648_a_1,1
train_7236_a,train_7236_a_1,1
train_13367_a,train_13367_a_1,1
train_6177_a,train_6177_a_1,1
train_13215_a,train_13215_a_1,1
train_6408_a,train_6408_a_1,1
train_16954_a,train_16954_a_1,1
train_14458_a,train_14458_a_1,1
train_5456_a,train_5456_a_1,1
train_6056_a,train_6056_a_1,1
train_15486_a,train_15486_a_1,1
train_10144_a,train_10144_a_1,1
train_2884_a,train_2884_a_1,1
train_5187_a,train_5187_a_1,1
train_9126_a,train_9126_a_1,1
train_19361_a,train_19361_a_1,1
train_16722_a,train_16722_a_1,1
train_13947_a,train_13947_a_1,1
train_4237_a,train_4237_a_1,1
train_14839_a,train_14839_a_1,1
train_9588_a,train_9588_a_1,1
train_1681_a,train_1681_a_1,1
train_9209_a,train_9209_a_1,1
train_3237_a,train_3237_a_1,1
train_10113_a,train_10113_a_1,1
train_11103_a,train_11103_a_1,1
train_7007_a,train_7007_a_1,1
train_10747_a,train_10747_a_1,1
train_1001_a,train_1001_a_1,1
train_10454_a,train_10454_a_1,1
train_18599_a,train_18599_a_1,1
train_3027_a,train_3027_a_1,1
train_13525_a,train_13525_a_1,1
train_478_a,train_478_a_1,1
train_10726_a,train_10726_a_1,1
train_6720_a,train_6720_a_1,1
train_8231_a,train_8231_a_1,1
train_7397_a,train_7397_a_1,1
train_7181_a,train_7181_a_1,1
train_4949_a,train_4949_a_1,1
train_5552_a,train_5552_a_1,1
train_7298_a,train_7298_a_1,1
train_13198_a,train_13198_a_1,1
train_8056_a,train_8056_a_1,1
train_15525_a,train_15525_a_1,1
train_16536_a,train_16536_a_1,1
train_9376_a,train_9376_a_1,1
train_3181_a,train_3181_a_1,1
train_16758_a,train_16758_a_1,1
train_14365_a,train_14365_a_1,1
train_17898_a,train_17898_a_1,1
train_13238_a,train_13238_a_1,1
train_472_a,train_472_a_1,1
train_9500_a,train_9500_a_1,1
train_18411_a,train_18411_a_1,1
train_15932_a,train_15932_a_1,1
train_3170_a,train_3170_a_1,1
train_12250_a,train_12250_a_1,1
train_19693_a,train_19693_a_1,1
train_7684_a,train_7684_a_1,1
train_14625_a,train_14625_a_1,1
train_1577_a,train_1577_a_1,1
train_16888_a,train_16888_a_1,1
train_3153_a,train_3153_a_1,1
train_14992_a,train_14992_a_1,1
train_6109_a,train_6109_a_1,1
train_10377_a,train_10377_a_1,1
train_16657_a,train_16657_a_1,1
train_19413_a,train_19413_a_1,1
train_19178_a,train_19178_a_1,1
train_6943_a,train_6943_a_1,1
train_3999_a,train_3999_a_1,1
train_9413_a,train_9413_a_1,1
train_5616_a,train_5616_a_1,1
train_17532_a,train_17532_a_1,1
train_15364_a,train_15364_a_1,1
train_14055_a,train_14055_a_1,1
train_17213_a,train_17213_a_1,1
train_2464_a,train_2464_a_1,1
train_14785_a,train_14785_a_1,1
train_17266_a,train_17266_a_1,1
train_12698_a,train_12698_a_1,1
train_7760_a,train_7760_a_1,1
train_15487_a,train_15487_a_1,1
train_632_a,train_632_a_1,1
train_13955_a,train_13955_a_1,1
train_17845_a,train_17845_a_1,1
train_13526_a,train_13526_a_1,1
train_3673_a,train_3673_a_1,1
train_2563_a,train_2563_a_1,1
train_6379_a,train_6379_a_1,1
train_5005_a,train_5005_a_1,1
train_7648_a,train_7648_a_1,1
train_12407_a,train_12407_a_1,1
train_17386_a,train_17386_a_1,1
train_12922_a,train_12922_a_1,1
train_18378_a,train_18378_a_1,1
train_18530_a,train_18530_a_1,1
train_8254_a,train_8254_a_1,1
train_8090_a,train_8090_a_1,1
train_19409_a,train_19409_a_1,1
train_8375_a,train_8375_a_1,1
train_5119_a,train_5119_a_1,1
train_18576_a,train_18576_a_1,1
train_14632_a,train_14632_a_1,1
train_5508_a,train_5508_a_1,1
train_19666_a,train_19666_a_1,1
train_13165_a,train_13165_a_1,1
train_2014_a,train_2014_a_1,1
train_1779_a,train_1779_a_1,1
train_19018_a,train_19018_a_1,1
train_7137_a,train_7137_a_1,1
train_10162_a,train_10162_a_1,1
train_5868_a,train_5868_a_1,1
train_10760_a,train_10760_a_1,1
train_18990_a,train_18990_a_1,1
train_312_a,train_312_a_1,1
train_13962_a,train_13962_a_1,1
train_10213_a,train_10213_a_1,1
train_2231_a,train_2231_a_1,1
train_11979_a,train_11979_a_1,1
train_14012_a,train_14012_a_1,1
train_10069_a,train_10069_a_1,1
train_609_a,train_609_a_1,1
train_13445_a,train_13445_a_1,1
train_1039_a,train_1039_a_1,1
train_3536_a,train_3536_a_1,1
train_17662_a,train_17662_a_1,1
train_14538_a,train_14538_a_1,1
train_3340_a,train_3340_a_1,1
train_591_a,train_591_a_1,1
train_4721_a,train_4721_a_1,1
train_14340_a,train_14340_a_1,1
train_14689_a,train_14689_a_1,1
train_6685_a,train_6685_a_1,1
train_4816_a,train_4816_a_1,1
train_16155_a,train_16155_a_1,1
train_10208_a,train_10208_a_1,1
train_8577_a,train_8577_a_1,1
train_13405_a,train_13405_a_1,1
train_268_a,train_268_a_1,1
train_13182_a,train_13182_a_1,1
train_10563_a,train_10563_a_1,1
train_11051_a,train_11051_a_1,1
train_14923_a,train_14923_a_1,1
train_8755_a,train_8755_a_1,1
train_185_a,train_185_a_1,1
train_14636_a,train_14636_a_1,1
train_17992_a,train_17992_a_1,1
train_12784_a,train_12784_a_1,1
train_19621_a,train_19621_a_1,1
train_10320_a,train_10320_a_1,1
train_10644_a,train_10644_a_1,1
train_17245_a,train_17245_a_1,1
train_7332_a,train_7332_a_1,1
train_13940_a,train_13940_a_1,1
train_2240_a,train_2240_a_1,1
train_8379_a,train_8379_a_1,1
train_18473_a,train_18473_a_1,1
train_2380_a,train_2380_a_1,1
train_14423_a,train_14423_a_1,1
train_15387_a,train_15387_a_1,1
train_11246_a,train_11246_a_1,1
train_16807_a,train_16807_a_1,1
train_12184_a,train_12184_a_1,1
train_9118_a,train_9118_a_1,1
train_18534_a,train_18534_a_1,1
train_15159_a,train_15159_a_1,1
train_16909_a,train_16909_a_1,1
train_6428_a,train_6428_a_1,1
train_17377_a,train_17377_a_1,1
train_18753_a,train_18753_a_1,1
train_6465_a,train_6465_a_1,1
train_3949_a,train_3949_a_1,1
train_6892_a,train_6892_a_1,1
train_14032_a,train_14032_a_1,1
train_12868_a,train_12868_a_1,1
train_2748_a,train_2748_a_1,1
train_6440_a,train_6440_a_1,1
train_18401_a,train_18401_a_1,1
train_11589_a,train_11589_a_1,1
train_15014_a,train_15014_a_1,1
train_8600_a,train_8600_a_1,1
train_7382_a,train_7382_a_1,1
train_10546_a,train_10546_a_1,1
train_7130_a,train_7130_a_1,1
train_16952_a,train_16952_a_1,1
train_14742_a,train_14742_a_1,1
train_9674_a,train_9674_a_1,1
train_18011_a,train_18011_a_1,1
train_13927_a,train_13927_a_1,1
train_18304_a,train_18304_a_1,1
train_14969_a,train_14969_a_1,1
train_12587_a,train_12587_a_1,1
train_11435_a,train_11435_a_1,1
train_5093_a,train_5093_a_1,1
train_11709_a,train_11709_a_1,1
train_7553_a,train_7553_a_1,1
train_10397_a,train_10397_a_1,1
train_7570_a,train_7570_a_1,1
train_8658_a,train_8658_a_1,1
train_14912_a,train_14912_a_1,1
train_9605_a,train_9605_a_1,1
train_19634_a,train_19634_a_1,1
train_5236_a,train_5236_a_1,1
train_12168_a,train_12168_a_1,1
train_18180_a,train_18180_a_1,1
train_7050_a,train_7050_a_1,1
train_17813_a,train_17813_a_1,1
train_1602_a,train_1602_a_1,1
train_2096_a,train_2096_a_1,1
train_17118_a,train_17118_a_1,1
train_3194_a,train_3194_a_1,1
train_7061_a,train_7061_a_1,1
train_17821_a,train_17821_a_1,1
train_14890_a,train_14890_a_1,1
train_15678_a,train_15678_a_1,1
train_18088_a,train_18088_a_1,1
train_647_a,train_647_a_1,1
train_8778_a,train_8778_a_1,1
train_5516_a,train_5516_a_1,1
train_9484_a,train_9484_a_1,1
train_2649_a,train_2649_a_1,1
train_6948_a,train_6948_a_1,1
train_17696_a,train_17696_a_1,1
train_18062_a,train_18062_a_1,1
train_272_a,train_272_a_1,1
train_5926_a,train_5926_a_1,1
train_19806_a,train_19806_a_1,1
train_1600_a,train_1600_a_1,1
train_7798_a,train_7798_a_1,1
train_16945_a,train_16945_a_1,1
train_396_a,train_396_a_1,1
train_6025_a,train_6025_a_1,1
train_5103_a,train_5103_a_1,1
train_3423_a,train_3423_a_1,1
train_16712_a,train_16712_a_1,1
train_13749_a,train_13749_a_1,1
train_14561_a,train_14561_a_1,1
train_819_a,train_819_a_1,1
train_1320_a,train_1320_a_1,1
train_6228_a,train_6228_a_1,1
train_10029_a,train_10029_a_1,1
train_8539_a,train_8539_a_1,1
train_8691_a,train_8691_a_1,1
train_6967_a,train_6967_a_1,1
train_16865_a,train_16865_a_1,1
train_16951_a,train_16951_a_1,1
train_10394_a,train_10394_a_1,1
train_15687_a,train_15687_a_1,1
train_13960_a,train_13960_a_1,1
train_1063_a,train_1063_a_1,1
train_7518_a,train_7518_a_1,1
train_14664_a,train_14664_a_1,1
train_16893_a,train_16893_a_1,1
train_9091_a,train_9091_a_1,1
train_9559_a,train_9559_a_1,1
train_240_a,train_240_a_1,1
train_19039_a,train_19039_a_1,1
train_18191_a,train_18191_a_1,1
train_19495_a,train_19495_a_1,1
train_19489_a,train_19489_a_1,1
train_5442_a,train_5442_a_1,1
train_15308_a,train_15308_a_1,1
train_8252_a,train_8252_a_1,1
train_12882_a,train_12882_a_1,1
train_3686_a,train_3686_a_1,1
train_5610_a,train_5610_a_1,1
train_15532_a,train_15532_a_1,1
train_14872_a,train_14872_a_1,1
train_1694_a,train_1694_a_1,1
train_16216_a,train_16216_a_1,1
train_18310_a,train_18310_a_1,1
train_5664_a,train_5664_a_1,1
train_1829_a,train_1829_a_1,1
train_432_a,train_432_a_1,1
train_146_a,train_146_a_1,1
train_3559_a,train_3559_a_1,1
train_17608_a,train_17608_a_1,1
train_10691_a,train_10691_a_1,1
train_12963_a,train_12963_a_1,1
train_14901_a,train_14901_a_1,1
train_12757_a,train_12757_a_1,1
train_13694_a,train_13694_a_1,1
train_1445_a,train_1445_a_1,1
train_3401_a,train_3401_a_1,1
train_19696_a,train_19696_a_1,1
train_369_a,train_369_a_1,1
train_1278_a,train_1278_a_1,1
train_1675_a,train_1675_a_1,1
train_5286_a,train_5286_a_1,1
train_1643_a,train_1643_a_1,1
train_14692_a,train_14692_a_1,1
train_4156_a,train_4156_a_1,1
train_2808_a,train_2808_a_1,1
train_11456_a,train_11456_a_1,1
train_12500_a,train_12500_a_1,1
train_3678_a,train_3678_a_1,1
train_124_a,train_124_a_1,1
train_14560_a,train_14560_a_1,1
train_19615_a,train_19615_a_1,1
train_9894_a,train_9894_a_1,1
train_3720_a,train_3720_a_1,1
train_9084_a,train_9084_a_1,1
train_2471_a,train_2471_a_1,1
train_14214_a,train_14214_a_1,1
train_5667_a,train_5667_a_1,1
train_18529_a,train_18529_a_1,1
train_19147_a,train_19147_a_1,1
train_14021_a,train_14021_a_1,1
train_11908_a,train_11908_a_1,1
train_13159_a,train_13159_a_1,1
train_11904_a,train_11904_a_1,1
train_10316_a,train_10316_a_1,1
train_13152_a,train_13152_a_1,1
train_11693_a,train_11693_a_1,1
train_6952_a,train_6952_a_1,1
train_474_a,train_474_a_1,1
train_1378_a,train_1378_a_1,1
train_4475_a,train_4475_a_1,1
train_1464_a,train_1464_a_1,1
train_2020_a,train_2020_a_1,1
train_9345_a,train_9345_a_1,1
train_15907_a,train_15907_a_1,1
train_10788_a,train_10788_a_1,1
train_14144_a,train_14144_a_1,1
train_4513_a,train_4513_a_1,1
train_15750_a,train_15750_a_1,1
train_302_a,train_302_a_1,1
train_11865_a,train_11865_a_1,1
train_10224_a,train_10224_a_1,1
train_2952_a,train_2952_a_1,1
train_18064_a,train_18064_a_1,1
train_12830_a,train_12830_a_1,1
train_9212_a,train_9212_a_1,1
train_9985_a,train_9985_a_1,1
train_13210_a,train_13210_a_1,1
train_9323_a,train_9323_a_1,1
train_12491_a,train_12491_a_1,1
train_9067_a,train_9067_a_1,1
train_1132_a,train_1132_a_1,1
train_12889_a,train_12889_a_1,1
train_6959_a,train_6959_a_1,1
train_5054_a,train_5054_a_1,1
train_11512_a,train_11512_a_1,1
train_2436_a,train_2436_a_1,1
train_12424_a,train_12424_a_1,1
train_17190_a,train_17190_a_1,1
train_10758_a,train_10758_a_1,1
train_11932_a,train_11932_a_1,1
train_15177_a,train_15177_a_1,1
train_4123_a,train_4123_a_1,1
train_995_a,train_995_a_1,1
train_2315_a,train_2315_a_1,1
train_17585_a,train_17585_a_1,1
train_13676_a,train_13676_a_1,1
train_7973_a,train_7973_a_1,1
train_3138_a,train_3138_a_1,1
train_18220_a,train_18220_a_1,1
train_7479_a,train_7479_a_1,1
train_3718_a,train_3718_a_1,1
train_7833_a,train_7833_a_1,1
train_7822_a,train_7822_a_1,1
train_15142_a,train_15142_a_1,1
train_19024_a,train_19024_a_1,1
train_2264_a,train_2264_a_1,1
train_14019_a,train_14019_a_1,1
train_19446_a,train_19446_a_1,1
train_15517_a,train_15517_a_1,1
train_6525_a,train_6525_a_1,1
train_7862_a,train_7862_a_1,1
train_12683_a,train_12683_a_1,1
train_3513_a,train_3513_a_1,1
train_15315_a,train_15315_a_1,1
